,cell.ID,nucleus.x,nucleus.y,CD4.score.normalized,CK.score.normalized,CD3.score.normalized,CD56.score.normalized,CD8.score.normalized,FOXP3.score.normalized,tissue.type
1382,1665,14008.12,36287.92,0.0,0.04,0.52,0.14,0.37,0.01,stroma
1383,1666,13975.49,36380.49,0.61,0.38,0.0,0.01,0.38,0.0,stroma
1384,1667,14253.29,36342.09,0.0,0.0,0.0,0.33,0.24,0.1,stroma
1385,1668,14427.24,36031.62,1.46,0.17,1.13,0.32,0.73,0.13,stroma
1386,1669,14154.64,36380.44,0.64,0.89,0.04,0.43,0.32,0.11,stroma
1387,1670,14285.97,36337.74,0.0,0.0,0.35,0.0,0.0,0.09,stroma
1388,1671,14316.05,36026.64,0.36,0.18,0.07,0.15,0.0,0.07,stroma
1389,1672,14150.93,36222.11,0.62,1.03,0.07,0.35,0.0,0.33,stroma
1390,1673,14445.04,36184.32,1.29,0.57,0.17,0.24,0.48,0.01,stroma
1391,1674,14416.43,36037.26,1.85,0.0,1.64,0.42,0.77,0.11,stroma
1392,1675,14023.71,36380.6,0.72,0.0,0.14,0.18,0.0,0.01,stroma
1393,1676,13864.95,36195.27,1.06,0.58,0.67,0.07,0.0,0.7,stroma
1394,1677,13994.68,36250.32,0.71,0.07,3.76,0.1,1.03,0.35,stroma
1395,1678,14010.13,36023.88,1.83,0.45,2.96,0.27,0.71,0.38,stroma
1396,1679,14330.58,36023.2,1.15,0.23,2.09,0.2,0.32,0.38,stroma
1397,1680,13952.74,36311.64,0.36,0.46,0.4,0.12,0.0,0.12,stroma
1398,1681,14427.72,36134.95,1.33,0.09,1.71,0.3,0.54,0.2,stroma
1399,1682,13955.93,36195.08,0.19,0.38,1.51,0.2,0.0,0.58,stroma
1400,1683,14236.98,35970.97,0.27,2.51,1.99,0.35,0.4,0.1,tumor
1401,1684,14278.74,35925.03,0.62,0.27,1.82,0.33,0.57,0.39,stroma
1402,1685,14221.01,36025.26,0.01,3.0,0.22,0.17,0.93,0.12,tumor
1403,1686,14066.28,36171.36,0.39,0.0,0.79,0.1,0.0,0.19,stroma
1404,1687,14232.8,36099.51,0.05,0.59,0.48,0.19,0.11,0.08,stroma
1405,1688,14201.48,36196.62,0.0,0.17,0.52,0.05,0.19,0.11,stroma
1406,1689,14137.23,36133.29,2.7,0.25,0.82,0.12,0.34,0.29,stroma
1407,1690,14163.34,36309.1,0.0,0.0,1.29,0.38,1.61,0.19,stroma
1408,1691,14039.35,35994.79,0.44,0.16,0.85,0.26,0.0,0.5,stroma
1409,1692,14005.32,36254.54,1.06,0.29,1.88,0.11,0.0,1.07,stroma
1410,1693,14026.94,35943.81,0.0,0.27,2.65,0.27,0.13,0.56,stroma
1411,1694,14029.28,36279.11,0.67,2.13,0.27,0.25,1.2,0.14,stroma
1412,1695,13868.88,36306.22,0.84,1.16,0.54,0.28,0.05,1.04,tumor
1413,1696,13985.01,35992.44,0.94,0.32,1.08,0.08,0.77,0.33,stroma
1414,1697,13928.93,36159.49,0.69,0.16,0.0,0.33,0.04,0.08,stroma
1415,1698,14360.64,36091.71,1.49,2.74,3.28,0.68,0.61,0.36,stroma
1416,1699,14351.57,36022.99,0.52,0.19,3.8,0.58,2.88,0.24,stroma
1417,1700,14169.2,36355.72,0.0,0.34,0.18,0.24,0.16,0.17,stroma
1418,1701,13918.42,36194.29,0.29,0.11,0.0,0.14,0.0,0.08,stroma
1419,1702,14146.21,35961.32,0.49,0.26,0.36,0.25,0.12,0.14,stroma
1420,1703,13887.37,36267.75,0.25,0.86,0.82,0.24,0.0,0.12,stroma
1421,1704,13901.54,36018.13,2.77,0.38,3.05,0.64,1.16,0.68,stroma
1422,1705,14322.58,35948.31,1.69,0.2,1.57,0.25,0.0,0.27,stroma
1423,1706,13961.23,36042.59,1.04,0.22,1.21,0.35,0.0,0.12,stroma
1424,1707,14435.17,36057.25,0.42,0.21,0.0,0.16,0.16,0.34,stroma
1425,1708,13898.38,36472.33,0.0,0.11,0.0,0.19,0.0,0.0,stroma
1426,1709,14218.98,35959.12,0.09,4.05,0.37,0.11,0.31,0.01,tumor
1427,1710,14338.8,36157.64,2.67,0.11,2.11,0.29,0.0,0.2,stroma
1428,1711,14056.61,36205.56,0.05,0.32,0.0,0.05,0.72,0.02,stroma
1429,1712,14101.0,36210.16,1.47,0.21,2.39,0.21,0.13,0.17,stroma
1430,1713,14080.53,35924.39,1.44,0.0,2.55,0.25,0.09,0.35,stroma
1431,1714,14109.8,36176.1,4.21,0.84,3.63,0.93,1.62,0.71,stroma
1432,1715,14232.41,35986.06,0.54,3.96,1.69,0.29,0.67,0.22,tumor
1433,1716,14435.82,36011.44,1.27,0.12,2.03,0.25,0.0,0.18,stroma
1434,1717,14441.14,36024.88,1.69,0.54,0.03,0.14,0.33,0.02,stroma
1435,1718,14145.23,36160.85,1.1,0.19,0.75,0.09,0.01,0.25,stroma
1436,1719,14110.7,35918.7,0.0,0.0,0.46,0.16,0.0,0.0,stroma
1437,1720,14319.33,36243.3,0.0,0.21,0.0,0.18,0.0,0.0,stroma
1438,1721,14317.53,36078.13,0.22,0.07,0.0,0.17,0.94,0.16,stroma
1439,1722,14109.96,36060.02,0.0,0.0,0.18,0.15,0.28,0.01,stroma
1440,1723,14259.93,36246.02,0.0,0.23,0.0,0.0,0.14,0.08,stroma
1441,1724,14015.39,35972.89,1.66,0.29,0.07,0.2,0.25,0.14,stroma
1442,1725,14216.15,36043.98,1.19,2.59,0.92,0.38,0.72,4.84,tumor
1443,1726,13995.71,36184.52,1.8,0.54,1.89,0.33,0.19,0.19,stroma
1444,1727,14009.36,36198.19,1.5,1.27,0.28,0.4,0.77,0.23,stroma
1445,1728,14152.21,35983.31,0.05,0.41,0.65,0.27,0.2,0.31,stroma
1446,1729,14222.02,35979.62,0.28,2.69,0.8,0.21,0.31,0.0,tumor
1447,1730,14139.26,36273.9,2.94,0.36,1.71,0.63,0.11,0.18,stroma
1448,1731,13970.88,36292.43,0.59,0.2,0.31,0.35,0.26,0.09,stroma
1449,1732,13968.16,36136.41,0.59,0.44,1.73,0.24,0.89,0.23,stroma
1450,1733,14274.42,36194.69,1.11,0.1,1.15,0.32,0.03,0.77,stroma
1451,1734,14395.05,36163.05,0.94,0.28,0.87,0.34,0.73,0.18,stroma
1452,1735,14302.38,36174.34,1.47,0.15,1.42,0.12,0.61,0.12,stroma
1453,1736,14433.53,36051.07,0.19,0.37,0.2,0.09,0.62,0.05,stroma
1454,1737,13881.24,36454.92,0.0,0.3,0.32,0.0,0.0,0.03,stroma
1455,1738,14104.91,36228.15,0.88,0.29,1.0,0.29,1.84,0.22,stroma
1456,1739,14414.72,36104.97,1.31,0.18,0.74,0.21,0.58,0.0,stroma
1457,1740,13993.41,36109.42,0.23,0.34,0.25,0.01,0.0,0.12,stroma
1458,1741,14448.8,36044.21,0.0,0.0,0.72,0.11,0.24,0.09,stroma
1459,1742,14139.71,36282.51,3.14,0.12,2.65,0.4,0.11,0.24,stroma
1460,1743,14265.0,36015.88,2.24,0.14,1.48,0.46,0.91,0.21,stroma
1461,1744,14060.54,35990.53,0.48,0.63,1.33,2.94,2.02,0.16,stroma
1462,1745,14377.85,35960.15,0.55,0.23,0.0,0.53,0.59,0.2,stroma
1463,1746,14332.48,35949.37,1.56,0.38,0.47,0.29,0.43,0.08,stroma
1464,1747,14027.8,36176.42,0.24,0.0,0.55,0.25,0.0,0.11,stroma
1465,1748,14309.83,36147.3,0.52,0.16,1.51,0.34,1.0,0.16,stroma
1466,1749,13972.35,36213.33,0.0,0.0,0.23,0.08,0.51,0.1,stroma
1467,1750,13962.63,36016.66,1.04,0.26,0.23,0.22,0.0,0.24,stroma
1468,1751,14405.73,36046.83,0.41,0.3,0.8,0.37,0.12,0.12,stroma
1469,1752,13917.4,36082.22,0.09,0.74,1.21,0.15,0.34,0.14,tumor
1470,1753,14291.02,36366.22,0.27,0.4,0.21,0.0,0.59,0.0,stroma
1471,1754,14250.07,35934.83,1.23,0.2,1.61,0.3,0.71,0.23,stroma
1472,1755,14307.1,36095.89,1.09,0.25,0.0,0.0,0.28,0.06,stroma
1473,1756,13964.27,36170.31,1.61,0.38,1.64,0.5,1.15,0.18,stroma
1474,1757,14418.82,36009.66,1.24,0.29,0.99,0.1,0.0,0.2,stroma
1475,1758,13976.62,35999.15,1.57,0.22,1.75,0.23,0.17,0.07,stroma
1476,1759,14109.84,36049.24,0.0,0.11,0.0,0.0,0.0,0.17,stroma
1477,1760,13860.44,36281.61,0.0,1.03,0.05,0.22,0.0,0.15,tumor
1478,1762,14371.55,36192.51,2.02,0.33,1.16,0.48,0.25,0.29,stroma
1479,1763,14182.47,36411.3,0.0,0.18,0.0,0.12,0.0,0.02,stroma
1480,1764,14010.33,35963.94,1.55,0.36,0.52,0.25,0.0,0.2,stroma
1481,1765,14078.45,36122.71,0.34,0.22,0.21,0.21,0.06,0.07,stroma
1482,1766,14005.43,36009.75,2.02,0.15,1.33,0.13,0.47,0.11,stroma
1483,1767,14108.34,36388.47,0.0,0.0,0.15,0.01,0.42,0.07,stroma
1484,1768,14048.44,36054.78,2.06,0.88,2.87,0.37,1.09,0.32,stroma
1485,1769,14429.3,36063.29,0.0,0.19,0.2,0.05,0.44,0.11,stroma
1486,1770,14088.49,35960.25,0.17,0.28,0.39,0.07,0.0,0.03,stroma
1487,1771,13954.56,36495.76,0.0,0.22,0.52,0.19,0.0,0.03,stroma
1488,1772,14057.23,36105.33,0.92,0.06,0.0,0.21,0.0,0.34,stroma
1489,1773,14187.14,36288.13,0.0,0.0,0.33,0.13,0.0,0.18,stroma
1490,1774,13975.31,36073.17,0.47,0.08,0.0,0.15,0.71,0.12,stroma
1491,1775,13898.88,36248.14,1.44,0.55,0.0,0.45,1.15,0.16,stroma
1492,1776,14275.38,36114.36,0.0,0.0,0.0,0.03,0.09,0.03,stroma
1493,1777,14282.81,35991.4,0.07,0.35,2.57,0.42,5.06,0.39,stroma
1494,1778,14033.26,36061.78,1.27,0.78,0.65,0.14,0.58,0.18,stroma
1495,1779,14013.03,35949.85,2.48,0.34,2.3,0.42,1.75,0.2,stroma
1496,1780,14411.36,36063.25,1.46,0.14,0.92,0.2,0.0,0.17,stroma
1497,1781,14411.63,36105.44,0.76,0.0,0.02,0.25,0.06,0.24,stroma
1498,1782,13967.81,35969.62,1.29,0.0,1.03,0.14,0.54,0.21,stroma
1499,1783,14075.54,36074.19,1.18,0.24,0.51,0.16,0.16,0.16,stroma
1500,1784,14398.06,35970.66,0.34,0.44,0.0,0.13,0.43,0.12,stroma
1501,1785,14248.35,36138.99,0.57,0.0,0.47,0.1,2.1,0.0,stroma
1502,1786,14437.79,35939.62,0.63,0.08,0.03,0.15,0.0,0.04,stroma
1503,1787,14386.13,36051.15,0.57,0.23,0.14,0.04,0.04,0.26,stroma
1504,1788,14232.99,36192.34,0.0,0.13,0.0,0.06,0.13,0.1,stroma
1505,1789,13996.24,35987.01,0.0,0.33,2.34,0.12,0.91,0.35,stroma
1506,1790,14062.53,36183.62,0.0,0.02,0.33,0.03,1.24,0.0,stroma
1507,1791,13926.19,36216.91,0.9,0.21,1.35,0.37,0.43,0.19,stroma
1508,1792,14358.45,36014.43,1.64,0.02,0.42,0.2,0.0,0.52,stroma
1509,1793,14077.39,36167.52,0.0,0.0,0.27,0.0,0.0,0.12,stroma
1510,1794,14309.12,36204.93,0.54,0.58,2.62,0.18,0.0,0.35,stroma
1511,1795,14039.85,36202.09,0.55,0.0,0.25,0.25,0.0,0.05,stroma
1512,1796,13955.6,36006.3,1.77,0.68,0.19,0.18,0.22,0.26,stroma
1513,1797,14023.66,36187.11,1.19,3.53,0.22,0.6,0.92,0.37,stroma
1514,1798,14007.74,36158.91,1.58,0.35,2.66,0.65,1.08,0.29,stroma
1515,1799,14418.63,36175.63,0.0,0.0,0.02,0.29,1.09,0.08,stroma
1516,1800,13977.62,36132.45,2.77,0.3,1.86,0.42,0.0,0.19,stroma
1517,1801,13956.99,36148.09,0.54,0.69,2.39,0.36,2.64,0.27,stroma
1518,1802,14365.94,36077.59,1.14,0.4,0.19,0.11,0.0,0.11,stroma
1519,1803,13917.22,36158.7,0.29,0.34,0.88,0.0,0.0,0.12,stroma
1520,1804,14143.56,36208.38,1.93,0.35,0.72,0.14,0.56,0.14,stroma
1521,1805,14216.98,36158.64,2.55,0.3,1.51,0.77,0.02,0.45,stroma
1522,1806,14385.53,36184.34,1.31,0.06,0.13,0.04,0.0,0.16,stroma
1523,1807,14138.21,35983.17,0.0,0.26,0.27,0.16,0.0,0.06,stroma
1524,1808,14329.84,36046.67,0.91,0.39,2.05,0.24,0.19,0.13,stroma
1525,1809,14268.81,36014.58,1.09,0.42,0.21,0.26,0.02,0.13,stroma
1526,1810,14114.81,36327.7,0.94,0.08,0.69,0.3,0.0,1.51,stroma
1527,1811,13909.46,36316.8,2.68,0.77,0.6,0.55,0.13,0.29,stroma
1528,1812,13937.55,36201.75,1.73,0.29,0.73,0.35,0.07,0.26,stroma
1529,1813,14345.67,36257.58,0.17,0.18,0.96,0.0,0.0,0.2,stroma
1530,1814,14022.31,36085.13,1.94,0.31,0.0,0.26,0.0,0.11,stroma
1531,1815,14007.39,35925.58,2.31,0.73,1.35,0.63,0.0,0.16,stroma
1532,1816,13990.39,36155.35,1.99,0.33,4.0,0.59,0.7,0.33,stroma
1533,1817,14324.2,35973.47,0.18,0.27,1.04,0.12,1.26,0.23,stroma
1534,1818,14143.02,36018.64,1.78,0.11,0.68,0.11,0.35,0.27,stroma
1535,1819,14148.65,36252.03,1.9,0.32,0.92,0.72,0.05,0.32,stroma
1536,1820,13924.1,36009.1,1.37,0.42,1.74,0.3,0.8,2.82,stroma
1537,1821,14242.24,35971.44,1.67,0.78,0.56,0.05,0.0,0.23,stroma
1538,1822,14126.23,35943.72,0.95,0.37,0.0,0.42,0.19,0.1,stroma
1539,1823,13913.17,36497.11,0.0,0.45,0.0,0.26,0.74,0.06,stroma
1540,1824,14246.6,36037.81,0.73,0.13,0.0,0.1,0.08,0.1,stroma
1541,1825,13982.1,35937.66,0.58,0.9,2.37,0.02,1.07,0.5,stroma
1542,1826,14434.66,35964.69,0.0,0.53,0.44,0.12,0.29,0.0,stroma
1543,1827,14400.59,36074.68,1.93,0.37,0.65,0.06,0.5,0.14,stroma
1544,1828,14383.79,36124.44,0.18,0.11,1.64,0.17,1.55,0.11,stroma
1545,1829,13965.08,36169.4,2.13,0.23,2.1,0.41,0.01,0.35,stroma
1546,1830,14413.95,36025.16,0.46,0.0,0.2,0.45,0.0,0.15,stroma
1547,1831,14255.23,36011.49,1.76,0.48,0.09,0.47,1.06,0.19,stroma
1548,1832,13892.2,36310.56,0.56,1.9,0.52,0.12,0.28,0.22,tumor
1549,1834,14039.64,35960.71,0.46,0.24,1.32,0.22,0.0,0.15,stroma
1550,1835,13947.92,36023.4,0.0,0.13,0.16,0.03,0.66,0.12,stroma
1551,1836,14364.61,36116.95,0.45,0.0,0.39,0.08,0.17,0.11,stroma
1552,1837,14224.22,36211.68,0.25,0.1,0.69,0.21,0.12,0.06,stroma
1553,1838,14215.0,35937.15,0.57,3.52,0.2,0.24,0.0,0.22,tumor
1554,1839,14444.14,36091.84,1.21,0.0,1.62,0.16,0.71,0.15,stroma
1555,1840,13856.26,36279.81,0.74,1.22,1.69,0.18,0.3,1.78,tumor
1556,1841,14050.09,36057.12,1.9,0.27,2.17,0.33,0.06,0.35,stroma
1557,1842,14066.68,36110.73,0.36,0.12,0.11,0.05,0.0,0.08,stroma
1558,1843,14159.31,36014.27,0.69,0.21,1.24,0.26,1.21,0.13,stroma
1559,1844,14008.41,36053.2,1.2,0.48,1.65,0.39,0.52,0.23,stroma
1560,1845,14330.1,36146.25,0.43,0.0,2.41,0.35,0.0,0.14,stroma
1561,1846,14317.96,36203.29,0.26,0.23,0.38,0.13,0.15,0.03,stroma
1562,1847,14009.81,36114.94,3.4,0.44,2.47,0.53,0.54,2.09,stroma
1563,1848,14329.72,36039.04,0.62,0.33,0.14,0.3,0.42,0.09,stroma
1564,1849,13914.14,35932.61,0.59,0.96,0.2,0.04,0.3,0.2,stroma
1565,1850,14005.24,36248.81,1.7,0.26,0.63,0.05,0.67,1.4,stroma
1566,1851,14231.11,36072.33,0.85,0.28,0.43,0.17,1.04,0.06,stroma
1567,1852,14061.99,36235.05,0.0,0.06,0.0,0.1,0.51,0.04,stroma
1568,1853,14191.0,36132.69,1.35,0.21,1.12,0.61,0.0,0.17,stroma
1569,1854,14407.88,35932.44,0.04,0.21,0.19,0.09,0.0,0.25,stroma
1570,1855,13892.26,36114.88,0.12,0.44,0.68,0.2,0.0,0.16,stroma
1571,1856,14038.97,36380.82,0.0,0.3,0.66,0.05,0.68,0.09,stroma
1572,1857,14012.05,36120.58,0.84,0.46,0.0,0.44,0.2,0.24,stroma
1573,1858,14153.65,36223.17,1.95,0.47,1.0,0.43,0.54,0.25,stroma
1574,1859,13901.66,36125.09,0.0,0.48,0.63,0.12,0.0,0.04,stroma
1575,1860,14433.62,36213.74,0.0,0.24,0.65,0.12,0.64,0.17,stroma
1576,1861,14113.5,36241.82,1.34,0.37,1.29,0.15,0.0,0.13,stroma
1577,1862,13942.18,36281.16,0.05,0.66,0.72,0.21,0.56,0.23,stroma
1578,1863,14073.65,36315.3,0.86,0.27,0.1,0.21,0.0,0.07,stroma
1579,1864,14076.54,36051.49,0.06,0.13,0.47,0.3,0.0,0.11,stroma
1580,1865,13936.28,36233.55,2.36,0.49,1.6,0.36,0.56,0.32,stroma
1581,1866,14320.26,35962.98,2.31,0.29,2.75,0.57,0.0,0.29,stroma
1582,1867,13928.23,36168.47,0.72,0.26,2.0,0.13,0.0,0.27,stroma
1583,1868,14387.95,35973.36,0.0,0.29,0.98,0.09,0.57,0.23,stroma
1584,1869,14339.29,36171.25,1.73,0.21,1.39,0.52,0.62,1.16,stroma
1585,1870,13950.85,36060.68,0.47,0.22,1.95,0.18,0.0,0.22,stroma
1586,1871,14346.0,36195.6,0.0,0.34,0.47,0.42,0.22,0.14,stroma
1587,1872,14372.09,36131.38,0.34,0.05,0.0,0.0,0.57,0.08,stroma
1588,1873,14350.88,36168.93,0.78,0.22,0.37,0.15,0.31,0.06,stroma
1589,1874,13905.32,36471.95,0.0,0.38,0.27,0.32,0.4,0.34,stroma
1590,1875,14173.1,36009.81,0.37,0.0,0.89,0.04,0.0,0.01,stroma
1591,1876,14128.98,36228.01,1.53,0.49,0.57,0.33,0.0,0.14,stroma
1592,1877,13964.85,36368.02,0.73,0.22,0.19,0.13,0.0,0.11,stroma
1593,1878,14124.08,36181.82,3.48,0.49,3.08,1.08,1.2,0.57,stroma
1594,1879,14352.51,36045.83,0.81,0.54,0.82,0.39,0.0,0.23,stroma
1595,1880,14333.02,36111.95,1.62,0.31,1.57,0.27,0.13,0.19,stroma
1596,1881,13875.2,36475.05,0.0,0.48,0.13,0.04,0.68,0.0,stroma
1597,1882,14235.64,35933.2,0.99,1.02,1.01,0.43,0.0,2.21,stroma
1598,1883,14051.23,36145.01,0.56,0.33,1.21,0.19,1.33,0.16,stroma
1599,1884,14011.23,36103.46,1.68,0.12,1.25,0.12,0.74,0.76,stroma
1600,1885,14014.03,36041.8,0.83,0.4,2.14,0.1,0.09,0.23,stroma
1601,1886,14036.32,35963.55,1.88,0.59,2.86,0.1,0.0,0.2,stroma
1602,1887,13853.54,36268.27,0.01,0.69,0.75,0.16,0.0,0.24,stroma
1603,1888,14417.01,36204.5,0.15,0.57,2.28,0.14,0.2,0.19,stroma
1604,1889,14350.8,36181.08,0.93,0.0,0.9,0.31,0.19,0.44,stroma
1605,1890,14318.27,35950.64,1.2,0.34,0.01,0.16,0.37,0.03,stroma
1606,1891,14202.75,36114.19,3.16,1.63,1.37,0.51,0.99,0.28,stroma
1607,1892,14169.27,36147.1,1.74,0.44,0.3,0.35,0.09,0.02,stroma
1608,1893,13888.1,36138.59,0.2,0.93,1.8,0.25,0.08,0.26,stroma
1609,1894,14117.2,36119.17,0.04,0.24,1.47,0.13,0.41,0.21,stroma
1610,1895,14283.02,36161.91,0.26,0.1,0.16,0.09,0.0,0.21,stroma
1611,1896,14214.3,36040.0,0.42,3.95,0.0,0.24,0.21,0.15,tumor
1612,1897,14358.91,36220.99,0.0,0.36,0.25,0.27,0.41,0.08,stroma
1613,1898,14386.35,36209.67,0.99,0.0,0.0,0.29,0.0,0.16,stroma
1614,1899,13875.85,36203.71,0.1,2.1,0.39,0.13,0.51,0.25,stroma
1615,1900,14173.32,36044.14,2.55,0.0,3.06,0.26,0.0,0.4,stroma
1616,1901,14218.44,36246.8,0.57,0.14,0.38,0.04,0.36,0.1,stroma
1617,1902,14249.24,36108.65,0.37,0.12,0.0,0.04,0.34,0.12,stroma
1618,1903,13966.66,36239.09,0.24,0.33,1.04,0.17,0.0,1.6,stroma
1619,1904,13868.83,36277.76,1.87,0.69,1.99,0.42,0.49,0.26,stroma
1620,1905,14433.08,35941.66,1.1,0.41,0.0,0.08,0.53,0.14,stroma
1621,1906,14413.13,36279.6,0.3,0.51,0.31,0.04,0.0,0.15,stroma
1622,1907,14043.72,36031.42,1.42,0.82,0.27,0.07,0.2,0.02,stroma
1623,1908,14371.99,36054.7,1.29,0.26,1.72,0.16,0.0,0.19,stroma
1624,1909,13929.6,36179.49,0.24,0.33,0.0,0.1,0.43,0.02,stroma
1625,1910,14040.81,36375.03,0.49,0.15,0.0,0.0,0.8,0.06,stroma
1626,1911,14409.2,36121.87,1.14,0.43,1.18,0.33,0.94,0.2,stroma
1627,1912,13930.83,36294.68,0.16,0.42,0.19,0.0,0.0,0.23,stroma
1628,1913,13914.47,36136.06,0.0,0.74,0.95,0.25,0.0,0.3,stroma
1629,1914,13952.17,36112.19,1.33,0.01,1.34,0.36,0.0,0.22,stroma
1630,1915,14237.42,36168.46,0.0,0.39,0.14,0.09,0.0,0.0,stroma
1631,1916,14376.82,35990.6,1.85,0.19,3.08,0.37,0.97,0.1,stroma
1632,1918,13997.22,36009.81,1.49,0.31,1.07,0.34,0.63,0.11,stroma
1633,1919,13951.06,36080.23,1.12,0.2,1.05,0.45,0.38,0.2,stroma
1634,1920,14377.34,36021.5,0.38,0.49,0.99,0.17,0.25,0.18,stroma
1635,1921,14339.13,36269.97,1.88,0.2,2.3,0.4,0.37,0.29,stroma
1636,1922,13984.08,36055.59,2.34,0.38,2.38,0.37,0.0,0.98,stroma
1637,1923,13977.31,36180.4,1.8,0.09,1.77,0.59,0.04,0.56,stroma
1638,1924,14203.99,36152.91,2.42,0.28,2.21,0.39,0.05,0.37,stroma
1639,1925,13857.47,36470.03,0.0,0.0,0.15,0.07,0.03,0.0,stroma
1640,1926,13991.66,35975.04,0.0,0.45,1.12,0.15,0.0,0.34,stroma
1641,1927,14424.2,36300.57,0.0,0.17,0.36,0.09,0.36,0.02,stroma
1642,1928,14001.65,36076.64,2.74,0.45,1.8,0.61,0.0,0.55,stroma
1643,1929,14129.95,36005.72,0.32,0.19,0.18,0.17,0.21,0.18,stroma
1644,1930,14067.39,36080.75,2.42,0.29,2.44,0.66,1.67,0.44,stroma
1645,1931,13948.67,36369.94,0.53,0.21,0.24,0.03,0.57,0.12,stroma
1646,1932,14002.12,36101.72,2.64,0.31,1.48,0.34,0.23,0.48,stroma
1647,1933,14050.98,36066.38,4.44,0.54,2.85,0.37,0.31,0.39,stroma
1648,1934,13965.52,36359.06,0.0,0.04,0.0,0.08,0.0,0.03,stroma
1649,1935,13963.85,35986.75,0.14,0.52,2.23,0.2,0.0,0.14,stroma
1650,1936,14229.56,36104.95,0.65,0.39,0.0,0.11,0.54,0.07,stroma
1651,1937,14436.99,35952.1,0.42,0.39,0.0,0.03,0.58,0.18,stroma
1652,1938,14377.35,36108.5,0.72,0.82,0.75,0.22,0.54,0.12,stroma
1653,1939,13902.52,36023.69,1.47,0.0,2.33,0.27,0.29,0.38,stroma
1654,1940,13927.16,35928.68,0.72,0.46,0.43,0.26,0.17,0.13,stroma
1655,1941,14077.65,36221.67,0.0,0.0,0.27,0.12,0.36,0.09,stroma
1656,1942,13926.24,36089.7,0.15,1.37,1.15,0.12,0.52,0.27,tumor
1657,1943,14377.25,36217.5,0.58,0.15,0.59,0.07,0.36,0.0,stroma
1658,1944,14035.24,36026.47,0.44,0.55,0.64,0.31,0.0,0.06,stroma
1659,1945,14069.21,36156.37,0.0,0.02,0.51,0.15,0.0,0.0,stroma
1660,1946,14361.76,35921.31,0.04,0.32,0.0,0.0,0.28,0.13,stroma
1661,1947,13982.28,36141.19,1.24,0.3,2.05,0.35,0.74,0.23,stroma
1662,1948,14183.52,36057.84,1.2,0.21,1.76,0.3,0.65,1.17,stroma
1663,1949,14058.4,35940.09,0.56,0.39,1.01,0.12,0.39,1.19,stroma
1664,1950,14388.51,36321.03,0.03,0.0,0.1,0.05,0.0,0.12,stroma
1665,1951,14038.42,36158.31,0.44,0.07,0.05,0.0,0.45,0.1,stroma
1666,1952,14422.81,36124.83,0.41,0.0,1.48,0.32,0.0,0.15,stroma
1667,1953,14243.96,36063.69,0.34,0.15,0.39,0.17,0.37,1.68,stroma
1668,1954,14229.47,36041.9,1.82,6.12,0.21,0.84,0.41,0.28,tumor
1669,1955,14266.17,36001.89,0.52,0.47,1.31,0.41,0.74,0.14,stroma
1670,1956,14181.63,36077.62,2.07,0.2,1.77,0.37,0.9,0.23,stroma
1671,1957,14174.88,36023.23,2.6,0.41,2.31,0.33,0.0,0.51,stroma
1672,1958,14286.19,36206.72,0.97,0.23,1.67,0.22,0.33,0.17,stroma
1673,1959,14264.33,36015.87,2.83,0.27,2.0,0.54,0.47,0.36,stroma
1674,1960,13922.44,36302.57,0.42,0.55,0.45,0.36,1.08,0.08,stroma
1675,1961,14387.13,35960.36,0.0,0.16,0.22,0.17,0.0,0.11,stroma
1676,1962,14249.54,36041.95,0.75,0.14,0.0,0.03,0.0,0.0,stroma
1677,1963,13910.63,36111.23,0.51,0.72,0.72,0.0,0.61,0.2,stroma
1678,1964,13938.05,36009.25,0.25,1.08,0.46,0.0,0.29,0.19,stroma
1679,1965,13909.47,36085.79,0.57,2.76,0.68,0.01,0.0,0.23,tumor
1680,1966,14338.5,36264.52,0.59,0.41,0.0,0.07,0.0,0.05,stroma
1681,1967,14039.24,36128.21,0.0,0.0,0.45,0.18,0.0,0.26,stroma
1682,1968,14026.19,36263.16,1.64,1.07,1.13,0.34,0.44,0.32,stroma
1683,1969,14443.7,36279.69,0.0,0.49,0.18,0.12,0.44,0.13,stroma
1684,1970,13871.9,36247.66,1.19,0.81,0.0,0.16,0.66,0.44,stroma
1685,1971,14220.73,36016.06,0.0,2.43,0.08,0.32,0.33,0.25,tumor
1686,1972,13969.52,36104.84,2.09,0.35,1.55,0.26,0.09,0.27,stroma
1687,1973,13950.45,36497.3,0.1,0.26,0.36,0.06,0.34,0.14,stroma
1688,1974,13979.87,36488.07,0.63,0.42,0.38,0.36,0.1,0.11,stroma
1689,1975,13981.87,35970.33,0.71,0.27,0.21,0.24,0.0,0.07,stroma
1690,1976,14190.61,36200.49,0.0,0.03,0.8,0.07,0.5,0.72,stroma
1691,1977,14227.85,36134.02,4.16,1.97,0.62,0.65,0.0,0.43,stroma
1692,1978,14205.16,36207.94,0.09,0.0,0.0,0.0,0.24,0.09,stroma
1693,1979,13978.17,36042.59,2.04,0.44,1.17,0.25,0.34,0.23,stroma
1694,1980,14032.31,36180.17,0.3,0.08,0.87,0.04,0.54,0.1,stroma
1695,1981,14387.44,35979.81,0.9,0.18,0.19,0.21,0.51,0.1,stroma
1696,1982,14011.95,36139.51,2.07,0.08,3.36,0.51,3.46,0.3,stroma
1697,1983,13901.06,36508.78,0.43,0.52,0.39,0.11,0.56,0.07,stroma
